JCKBH,FAH,XWH,JKD,CDZ,KSSJ,JSSJ
4009,1,3,西,左,1900-01-01 17:06:54,1900-01-01 17:07:27
4009,1,3,西,左,1900-01-01 17:08:21,1900-01-01 17:08:54
4009,1,3,西,左,1900-01-01 17:09:48,1900-01-01 17:10:21
4009,1,3,西,左,1900-01-01 17:11:15,1900-01-01 17:11:48
4009,1,3,西,左,1900-01-01 17:12:42,1900-01-01 17:13:15
4009,1,3,西,左,1900-01-01 17:14:09,1900-01-01 17:14:42
4009,1,3,西,左,1900-01-01 17:15:36,1900-01-01 17:16:09
4009,1,3,西,左,1900-01-01 17:17:03,1900-01-01 17:17:36
4009,1,3,西,左,1900-01-01 17:18:30,1900-01-01 17:19:03
4009,1,3,西,左,1900-01-01 17:19:57,1900-01-01 17:20:30
4009,1,3,西,左,1900-01-01 17:21:24,1900-01-01 17:21:57
4009,1,3,西,左,1900-01-01 17:22:51,1900-01-01 17:23:24
4009,1,3,西,左,1900-01-01 17:24:18,1900-01-01 17:24:51
4009,1,3,西,左,1900-01-01 17:25:45,1900-01-01 17:26:18
4009,1,3,西,左,1900-01-01 17:27:12,1900-01-01 17:27:45
4009,1,3,西,左,1900-01-01 17:28:39,1900-01-01 17:29:12
4009,1,3,西,左,1900-01-01 17:30:06,1900-01-01 17:30:39
4009,1,3,西,左,1900-01-01 17:31:33,1900-01-01 17:32:06
4009,1,3,西,左,1900-01-01 17:33:00,1900-01-01 17:33:33
4009,1,3,西,左,1900-01-01 17:34:27,1900-01-01 17:35:00
4009,1,3,西,左,1900-01-01 17:35:54,1900-01-01 17:36:27
4009,1,3,西,左,1900-01-01 17:37:21,1900-01-01 17:37:54
4009,1,3,西,左,1900-01-01 17:38:48,1900-01-01 17:39:21
4009,1,3,西,左,1900-01-01 17:40:15,1900-01-01 17:40:48
4009,1,3,西,左,1900-01-01 17:41:42,1900-01-01 17:42:15
4009,1,3,西,左,1900-01-01 17:43:09,1900-01-01 17:43:42
4009,1,3,西,左,1900-01-01 17:44:36,1900-01-01 17:45:09
4009,1,3,西,左,1900-01-01 17:46:03,1900-01-01 17:46:36
4009,1,3,西,左,1900-01-01 17:47:30,1900-01-01 17:48:03
4009,1,3,西,左,1900-01-01 17:48:57,1900-01-01 17:49:30
4009,1,3,西,左,1900-01-01 17:50:24,1900-01-01 17:50:57
4009,1,3,西,左,1900-01-01 17:51:51,1900-01-01 17:52:24
4009,1,3,西,左,1900-01-01 17:53:18,1900-01-01 17:53:51
4009,1,3,西,左,1900-01-01 17:54:45,1900-01-01 17:55:18
4009,1,3,西,左,1900-01-01 17:56:12,1900-01-01 17:56:45
4009,1,3,西,左,1900-01-01 17:57:39,1900-01-01 17:58:12
4009,1,3,西,左,1900-01-01 17:59:06,1900-01-01 17:59:39
4009,1,3,西,左,1900-01-01 18:00:33,1900-01-01 18:01:06
4009,1,1,北,直,1900-01-01 17:00:00,1900-01-01 17:00:33
4009,1,1,北,直,1900-01-01 17:01:27,1900-01-01 17:02:00
4009,1,1,北,直,1900-01-01 17:02:54,1900-01-01 17:03:27
4009,1,1,北,直,1900-01-01 17:04:21,1900-01-01 17:04:54
4009,1,1,北,直,1900-01-01 17:05:48,1900-01-01 17:06:21
4009,1,1,北,直,1900-01-01 17:07:15,1900-01-01 17:07:48
4009,1,1,北,直,1900-01-01 17:08:42,1900-01-01 17:09:15
4009,1,1,北,直,1900-01-01 17:10:09,1900-01-01 17:10:42
4009,1,1,北,直,1900-01-01 17:11:36,1900-01-01 17:12:09
4009,1,1,北,直,1900-01-01 17:13:03,1900-01-01 17:13:36
4009,1,1,北,直,1900-01-01 17:14:30,1900-01-01 17:15:03
4009,1,1,北,直,1900-01-01 17:15:57,1900-01-01 17:16:30
4009,1,1,北,直,1900-01-01 17:17:24,1900-01-01 17:17:57
4009,1,1,北,直,1900-01-01 17:18:51,1900-01-01 17:19:24
4009,1,1,北,直,1900-01-01 17:20:18,1900-01-01 17:20:51
4009,1,1,北,直,1900-01-01 17:21:45,1900-01-01 17:22:18
4009,1,1,北,直,1900-01-01 17:23:12,1900-01-01 17:23:45
4009,1,1,北,直,1900-01-01 17:24:39,1900-01-01 17:25:12
4009,1,1,北,直,1900-01-01 17:26:06,1900-01-01 17:26:39
4009,1,1,北,直,1900-01-01 17:27:33,1900-01-01 17:28:06
4009,1,1,北,直,1900-01-01 17:29:00,1900-01-01 17:29:33
4009,1,1,北,直,1900-01-01 17:30:27,1900-01-01 17:31:00
4009,1,1,北,直,1900-01-01 17:31:54,1900-01-01 17:32:27
4009,1,1,北,直,1900-01-01 17:33:21,1900-01-01 17:33:54
4009,1,1,北,直,1900-01-01 17:34:48,1900-01-01 17:35:21
4009,1,1,北,直,1900-01-01 17:36:15,1900-01-01 17:36:48
4009,1,1,北,直,1900-01-01 17:37:42,1900-01-01 17:38:15
4009,1,1,北,直,1900-01-01 17:39:09,1900-01-01 17:39:42
4009,1,1,北,直,1900-01-01 17:40:36,1900-01-01 17:41:09
4009,1,1,北,直,1900-01-01 17:42:03,1900-01-01 17:42:36
4009,1,1,北,直,1900-01-01 17:43:30,1900-01-01 17:44:03
4009,1,1,北,直,1900-01-01 17:44:57,1900-01-01 17:45:30
4009,1,1,北,直,1900-01-01 17:46:24,1900-01-01 17:46:57
4009,1,1,北,直,1900-01-01 17:47:51,1900-01-01 17:48:24
4009,1,1,北,直,1900-01-01 17:49:18,1900-01-01 17:49:51
4009,1,1,北,直,1900-01-01 17:50:45,1900-01-01 17:51:18
4009,1,1,北,直,1900-01-01 17:52:12,1900-01-01 17:52:45
4009,1,1,北,直,1900-01-01 17:53:39,1900-01-01 17:54:12
4009,1,1,北,直,1900-01-01 17:55:06,1900-01-01 17:55:39
4009,1,1,北,直,1900-01-01 17:56:33,1900-01-01 17:57:06
4009,1,1,北,直,1900-01-01 17:58:00,1900-01-01 17:58:33
4009,1,1,北,直,1900-01-01 17:59:27,1900-01-01 18:00:00
4009,1,2,北,左,1900-01-01 17:00:33,1900-01-01 17:01:06
4009,1,2,北,左,1900-01-01 17:02:00,1900-01-01 17:02:33
4009,1,2,北,左,1900-01-01 17:03:27,1900-01-01 17:04:00
4009,1,2,北,左,1900-01-01 17:04:54,1900-01-01 17:05:27
4009,1,2,北,左,1900-01-01 17:06:21,1900-01-01 17:06:54
4009,1,2,北,左,1900-01-01 17:07:48,1900-01-01 17:08:21
4009,1,2,北,左,1900-01-01 17:09:15,1900-01-01 17:09:48
4009,1,2,北,左,1900-01-01 17:10:42,1900-01-01 17:11:15
4009,1,2,北,左,1900-01-01 17:12:09,1900-01-01 17:12:42
4009,1,2,北,左,1900-01-01 17:13:36,1900-01-01 17:14:09
4009,1,2,北,左,1900-01-01 17:15:03,1900-01-01 17:15:36
4009,1,2,北,左,1900-01-01 17:16:30,1900-01-01 17:17:03
4009,1,2,北,左,1900-01-01 17:17:57,1900-01-01 17:18:30
4009,1,2,北,左,1900-01-01 17:19:24,1900-01-01 17:19:57
4009,1,2,北,左,1900-01-01 17:20:51,1900-01-01 17:21:24
4009,1,2,北,左,1900-01-01 17:22:18,1900-01-01 17:22:51
4009,1,2,北,左,1900-01-01 17:23:45,1900-01-01 17:24:18
4009,1,2,北,左,1900-01-01 17:25:12,1900-01-01 17:25:45
4009,1,2,北,左,1900-01-01 17:26:39,1900-01-01 17:27:12
4009,1,2,北,左,1900-01-01 17:28:06,1900-01-01 17:28:39
4009,1,2,北,左,1900-01-01 17:29:33,1900-01-01 17:30:06
4009,1,2,北,左,1900-01-01 17:31:00,1900-01-01 17:31:33
4009,1,2,北,左,1900-01-01 17:32:27,1900-01-01 17:33:00
4009,1,2,北,左,1900-01-01 17:33:54,1900-01-01 17:34:27
4009,1,2,北,左,1900-01-01 17:35:21,1900-01-01 17:35:54
4009,1,2,北,左,1900-01-01 17:36:48,1900-01-01 17:37:21
4009,1,2,北,左,1900-01-01 17:38:15,1900-01-01 17:38:48
4009,1,2,北,左,1900-01-01 17:39:42,1900-01-01 17:40:15
4009,1,2,北,左,1900-01-01 17:41:09,1900-01-01 17:41:42
4009,1,2,北,左,1900-01-01 17:42:36,1900-01-01 17:43:09
4009,1,2,北,左,1900-01-01 17:44:03,1900-01-01 17:44:36
4009,1,2,北,左,1900-01-01 17:45:30,1900-01-01 17:46:03
4009,1,2,北,左,1900-01-01 17:46:57,1900-01-01 17:47:30
4009,1,2,北,左,1900-01-01 17:48:24,1900-01-01 17:48:57
4009,1,2,北,左,1900-01-01 17:49:51,1900-01-01 17:50:24
4009,1,2,北,左,1900-01-01 17:51:18,1900-01-01 17:51:51
4009,1,2,北,左,1900-01-01 17:52:45,1900-01-01 17:53:18
4009,1,2,北,左,1900-01-01 17:54:12,1900-01-01 17:54:45
4009,1,2,北,左,1900-01-01 17:55:39,1900-01-01 17:56:12
4009,1,2,北,左,1900-01-01 17:57:06,1900-01-01 17:57:39
4009,1,2,北,左,1900-01-01 17:58:33,1900-01-01 17:59:06
4009,1,2,北,左,1900-01-01 18:00:00,1900-01-01 18:00:33
4009,1,4,西,直,1900-01-01 16:59:39,1900-01-01 17:00:12
4009,1,4,西,直,1900-01-01 17:01:39,1900-01-01 17:02:12
4009,1,4,西,直,1900-01-01 17:03:06,1900-01-01 17:03:39
4009,1,4,西,直,1900-01-01 17:04:33,1900-01-01 17:05:06
4009,1,4,西,直,1900-01-01 17:06:00,1900-01-01 17:06:33
4009,1,4,西,直,1900-01-01 17:07:27,1900-01-01 17:08:00
4009,1,4,西,直,1900-01-01 17:08:54,1900-01-01 17:09:27
4009,1,4,西,直,1900-01-01 17:10:21,1900-01-01 17:10:54
4009,1,4,西,直,1900-01-01 17:11:48,1900-01-01 17:12:21
4009,1,4,西,直,1900-01-01 17:13:15,1900-01-01 17:13:48
4009,1,4,西,直,1900-01-01 17:14:42,1900-01-01 17:15:15
4009,1,4,西,直,1900-01-01 17:16:09,1900-01-01 17:16:42
4009,1,4,西,直,1900-01-01 17:17:36,1900-01-01 17:18:09
4009,1,4,西,直,1900-01-01 17:19:03,1900-01-01 17:19:36
4009,1,4,西,直,1900-01-01 17:20:30,1900-01-01 17:21:03
4009,1,4,西,直,1900-01-01 17:21:57,1900-01-01 17:22:30
4009,1,4,西,直,1900-01-01 17:23:24,1900-01-01 17:23:57
4009,1,4,西,直,1900-01-01 17:24:51,1900-01-01 17:25:24
4009,1,4,西,直,1900-01-01 17:26:18,1900-01-01 17:26:51
4009,1,4,西,直,1900-01-01 17:27:45,1900-01-01 17:28:18
4009,1,4,西,直,1900-01-01 17:29:12,1900-01-01 17:29:45
4009,1,4,西,直,1900-01-01 17:30:39,1900-01-01 17:31:12
4009,1,4,西,直,1900-01-01 17:32:06,1900-01-01 17:32:39
4009,1,4,西,直,1900-01-01 17:33:33,1900-01-01 17:34:06
4009,1,4,西,直,1900-01-01 17:35:00,1900-01-01 17:35:33
4009,1,4,西,直,1900-01-01 17:36:27,1900-01-01 17:37:00
4009,1,4,西,直,1900-01-01 17:37:54,1900-01-01 17:38:27
4009,1,4,西,直,1900-01-01 17:39:21,1900-01-01 17:39:54
4009,1,4,西,直,1900-01-01 17:40:48,1900-01-01 17:41:21
4009,1,4,西,直,1900-01-01 17:42:15,1900-01-01 17:42:48
4009,1,4,西,直,1900-01-01 17:43:42,1900-01-01 17:44:15
4009,1,4,西,直,1900-01-01 17:45:09,1900-01-01 17:45:42
4009,1,4,西,直,1900-01-01 17:46:36,1900-01-01 17:47:09
4009,1,4,西,直,1900-01-01 17:48:03,1900-01-01 17:48:36
4009,1,4,西,直,1900-01-01 17:49:30,1900-01-01 17:50:03
4009,1,4,西,直,1900-01-01 17:50:57,1900-01-01 17:51:30
4009,1,4,西,直,1900-01-01 17:52:24,1900-01-01 17:52:57
4009,1,4,西,直,1900-01-01 17:53:51,1900-01-01 17:54:24
4009,1,4,西,直,1900-01-01 17:55:18,1900-01-01 17:55:51
4009,1,4,西,直,1900-01-01 17:56:45,1900-01-01 17:57:18
4009,1,4,西,直,1900-01-01 17:58:12,1900-01-01 17:58:45
4009,1,4,西,直,1900-01-01 17:59:39,1900-01-01 18:00:12
